序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
17111,新屋,2017/03/18,01:03:00,"1,016.9",17.4,90,北北東,4.7,0,-
17112,新屋,2017/03/18,00:03:00,"1,016.7",18.3,93,東北,6.1,1,-
17113,新屋,2017/03/17,23:03:00,"1,017.5",17.3,89,東北,5,0,-
17114,新屋,2017/03/17,22:03:00,"1,017.8",17.5,88,東北,6.1,0,-
17115,新屋,2017/03/17,21:03:00,"1,017.9",17.9,86,東北,6.2,0,-
17116,新屋,2017/03/17,20:03:00,"1,017.1",17.9,86,東北,7.3,0,-
17117,新屋,2017/03/17,19:03:00,"1,016",17.8,88,東北,6.7,0,0
17118,新屋,2017/03/17,18:03:00,"1,015.3",17.9,89,東北,6.5,0,0
17119,新屋,2017/03/17,17:03:00,"1,014.9",18.3,89,北北東,5.7,0,0
17120,新屋,2017/03/17,16:03:00,"1,014.8",18.2,89,東北,5.3,0,0
17121,新屋,2017/03/17,15:03:00,"1,014.6",18.2,88,北北東,6.6,0,0
17122,新屋,2017/03/17,14:03:00,"1,014.7",18.6,86,北北東,6.5,0,0
17123,新屋,2017/03/17,13:03:00,"1,015",19.7,83,東北,6.5,0,0
17124,新屋,2017/03/17,12:03:00,"1,015.4",20.1,80,東北,7.9,0,0
17125,新屋,2017/03/17,11:03:00,"1,016.2",19,80,北北東,6.5,0,0
17126,新屋,2017/03/17,10:03:00,"1,016.7",18.4,82,北北東,7.3,0,0
17127,新屋,2017/03/17,09:03:00,"1,016.9",18,83,東北,6.1,0,0
17128,新屋,2017/03/17,08:03:00,"1,016.5",17.4,86,東北,7.6,0,0
17129,新屋,2017/03/17,07:03:00,"1,016.3",16.6,88,東北,5.9,0,0
17130,新屋,2017/03/17,06:03:00,"1,016.3",16.7,87,東北,6.3,0,0
17131,新屋,2017/03/17,05:03:00,"1,015.8",16.2,88,北北東,6.5,0,-
17132,新屋,2017/03/17,04:03:00,"1,015.6",15.9,89,東北,6,0,-
17133,新屋,2017/03/17,03:03:00,"1,016.1",15.8,90,東北,5.8,0,-
17134,新屋,2017/03/17,02:03:00,"1,016.3",15.8,91,東北,6.1,0,-
17135,新屋,2017/03/17,01:03:00,"1,016.5",15.8,92,東北,5.1,0,-
17136,新屋,2017/03/17,00:03:00,"1,017.2",17.2,90,東北,3.3,0,-
17137,新屋,2017/03/16,23:03:00,"1,017.2",15.7,91,東北,6.2,1,-
17138,新屋,2017/03/16,22:03:00,"1,016.6",15.7,91,東北,5.3,1,-
17139,新屋,2017/03/16,21:03:00,"1,016.6",16,92,東北,3.8,2,-
17140,新屋,2017/03/16,20:03:00,"1,015.9",15.7,91,東北,3.1,0,-
17141,新屋,2017/03/16,19:03:00,"1,015.2",15.2,91,東北,2.9,1,0
17142,新屋,2017/03/16,18:03:00,"1,014.5",15.1,91,東北,4,1,0
17143,新屋,2017/03/16,17:03:00,"1,014.7",15,93,東北,4.7,3,0
17144,新屋,2017/03/16,16:03:00,"1,014.2",15.2,92,東北,5.2,3,0
17145,新屋,2017/03/16,15:03:00,"1,014",15.5,91,北北東,5.8,2,0
17146,新屋,2017/03/16,14:03:00,"1,013.9",16.2,90,北北東,5.1,1,0
17147,新屋,2017/03/16,13:03:00,"1,014.1",17,87,北北東,6.1,0,0
17148,新屋,2017/03/16,12:03:00,"1,014.7",17.9,84,東北,4.5,0,0
17149,新屋,2017/03/16,11:03:00,"1,015",18.4,83,東北,3.8,0,0
17150,新屋,2017/03/16,10:03:00,"1,015.2",17.4,82,北北東,3.7,0,0
17151,新屋,2017/03/16,09:03:00,"1,015.5",16.4,89,東北,2,0,0
17152,新屋,2017/03/16,08:03:00,"1,015.8",15.5,93,北北東,2.8,0,0
17153,新屋,2017/03/16,07:03:00,"1,015.4",15.1,92,東北,4.4,1,0
17154,新屋,2017/03/16,06:03:00,"1,015.8",14.8,90,北北東,6.8,3,0
17155,新屋,2017/03/16,05:03:00,"1,015",14.8,88,北北東,7.5,3,-
17156,新屋,2017/03/16,04:03:00,"1,014.5",15.9,84,北,9.3,1,-
17157,新屋,2017/03/16,03:03:00,"1,014",15.7,82,東,0.6,0,-
17158,新屋,2017/03/16,02:03:00,"1,014",15.9,78,靜風,0.2,0,-
17159,新屋,2017/03/16,01:03:00,"1,013.7",15.9,75,東南,1.5,0,-
17160,新屋,2017/03/16,00:03:00,"1,017.4",15.7,92,東北,5.5,1,-
17161,新屋,2017/03/15,23:03:00,"1,014.1",16.3,69,東北東,3.3,0,-
17162,新屋,2017/03/15,22:03:00,"1,014.5",15.7,70,東北,3.4,0,-
17163,新屋,2017/03/15,21:03:00,"1,014.5",15.7,69,東北,5,0,-
17164,新屋,2017/03/15,20:03:00,"1,014.5",16,68,東北,6.5,0,-
17165,新屋,2017/03/15,19:03:00,"1,014.7",15.7,68,東北,5.6,0,0
17166,新屋,2017/03/15,18:03:00,"1,014.9",16.1,66,東北,7.4,0,0
17167,新屋,2017/03/15,17:03:00,"1,015.5",16.3,65,東北,6.7,0,0
17168,新屋,2017/03/15,16:03:00,"1,015.2",16.5,64,東北,7.8,0,0
17169,新屋,2017/03/15,15:03:00,"1,015.7",16.7,65,東北,8.6,0,0
17170,新屋,2017/03/15,14:03:00,"1,015.8",17.2,66,東北,7.2,0,0
17171,新屋,2017/03/15,13:03:00,"1,016.4",17.1,67,東北,9.2,0,0
17172,新屋,2017/03/15,12:03:00,"1,017",17.5,64,東北,8.7,0,0
17173,新屋,2017/03/15,11:03:00,"1,018.6",16.9,65,東北,8.2,0,0
17174,新屋,2017/03/15,10:03:00,"1,019.3",16.3,68,東北,9.7,0,0
17175,新屋,2017/03/15,09:03:00,"1,019.5",16.1,67,東北,9.7,0,0
17176,新屋,2017/03/15,08:03:00,"1,019.3",15.5,68,東北,9.8,0,0
17177,新屋,2017/03/15,07:03:00,"1,018.8",14.9,69,東北,9.7,0,0
17178,新屋,2017/03/15,06:03:00,"1,018.5",14.7,70,東北,9.1,0,0
17179,新屋,2017/03/15,05:03:00,"1,017.9",14.6,71,東北,9.1,0,-
17180,新屋,2017/03/15,04:03:00,"1,017.5",14.8,68,東北,10.5,0,-
17181,新屋,2017/03/15,03:03:00,"1,017.3",14.9,68,東北,9.8,0,-
17182,新屋,2017/03/15,02:03:00,"1,017.5",14.6,69,東北,8.2,0,-
17183,新屋,2017/03/15,01:03:00,"1,018",14.5,66,東北,8.3,0,-
17184,新屋,2017/03/15,00:03:00,"1,014.5",16.1,73,北北東,1.7,0,-
17185,新屋,2017/03/14,23:03:00,"1,018.6",14.3,69,東北,8.7,0,-
17186,新屋,2017/03/14,22:03:00,"1,018.8",14.2,67,東北,9.4,0,-
17187,新屋,2017/03/14,21:03:00,"1,019.1",13.8,69,東北,9.2,0,-
17188,新屋,2017/03/14,20:03:00,"1,018.8",13.6,69,東北,8.5,0,-
17189,新屋,2017/03/14,19:03:00,"1,018.2",13.7,68,東北,9.6,0,0
17190,新屋,2017/03/14,18:03:00,"1,017.7",13.9,69,東北,9.9,0,0
17191,新屋,2017/03/14,17:03:00,"1,016.8",14,70,東北,9.4,0,0
17192,新屋,2017/03/14,16:03:00,"1,016.6",14,74,東北,9.2,0,0
17193,新屋,2017/03/14,15:03:00,"1,016.6",14.2,73,東北,9.6,0,0
17194,新屋,2017/03/14,14:03:00,"1,016.6",14.5,73,東北,9.1,0,0
17195,新屋,2017/03/14,13:03:00,"1,017.2",14.6,74,東北,8.9,0,0
17196,新屋,2017/03/14,12:03:00,"1,017.6",14.5,75,東北,9.1,0,0
17197,新屋,2017/03/14,11:03:00,"1,018.4",14.4,74,東北,8.5,0,0
17198,新屋,2017/03/14,10:03:00,"1,018.6",13.8,80,東北,8.2,0,0
17199,新屋,2017/03/14,09:03:00,"1,018.4",13.7,82,東北,7.7,0,0
17200,新屋,2017/03/14,08:03:00,"1,017.5",13.7,83,東北,7.2,0,0
17201,新屋,2017/03/14,07:03:00,"1,016.2",13.3,88,東北,6.9,0,0
17202,新屋,2017/03/14,06:03:00,"1,016.2",13,89,東北,7.1,0,0
17203,新屋,2017/03/14,05:03:00,"1,015.6",13.7,85,東北,7.5,0,-
17204,新屋,2017/03/14,04:03:00,"1,014.6",14.3,84,東北,8.1,0,-
17205,新屋,2017/03/14,03:03:00,"1,014.2",13.9,88,東北,8.9,0,-
17206,新屋,2017/03/14,02:03:00,"1,014.1",13.9,88,東北,8.8,3,-
17207,新屋,2017/03/14,01:03:00,"1,014.3",14.6,83,北北東,8.5,0,-
17208,新屋,2017/03/14,00:03:00,"1,018.2",14.3,68,東北,8.1,0,-
17209,新屋,2017/03/13,23:03:00,"1,013.3",15.4,91,東北,6.9,1,-
17210,新屋,2017/03/13,22:03:00,"1,012.3",15.7,91,東北,6.6,0,-
17211,新屋,2017/03/13,21:03:00,"1,011.5",15.8,91,東北,5.3,0,-
17212,新屋,2017/03/13,20:03:00,"1,010.7",16,91,東北,4.4,0,-
17213,新屋,2017/03/13,19:03:00,"1,010",16.4,88,東北,5.4,0,0
17214,新屋,2017/03/13,18:03:00,"1,009.2",16.2,90,東北,4.2,0,0
17215,新屋,2017/03/13,17:03:00,"1,008.8",16.4,90,東北,5.2,0,0
17216,新屋,2017/03/13,16:03:00,"1,008.5",16.9,89,東北,5.5,0,0
17217,新屋,2017/03/13,15:03:00,"1,007.8",17.2,89,東北,5.2,0,0
17218,新屋,2017/03/13,14:03:00,"1,008",17.1,90,東北,4.3,0,0
17219,新屋,2017/03/13,13:03:00,"1,009.1",17.7,89,東北,3.8,0,0
17220,新屋,2017/03/13,12:03:00,"1,010",17.7,92,東北,4.8,0,0
17221,新屋,2017/03/13,11:03:00,"1,010.8",17.7,92,東北,4.9,0,0
17222,新屋,2017/03/13,10:03:00,"1,010.5",18.8,91,東北,5.2,0,0
17223,新屋,2017/03/13,09:03:00,"1,010.5",20,92,北北東,5,0,0
17224,新屋,2017/03/13,08:03:00,"1,010.3",22,89,西,3.5,0,0
17225,新屋,2017/03/13,07:03:00,"1,009.7",21.7,90,西南西,3.8,0,0
17226,新屋,2017/03/13,06:03:00,"1,009.5",21.3,90,西南西,4,2,0
17227,新屋,2017/03/13,05:03:00,"1,009.1",21.7,85,西南西,5.7,0,-
17228,新屋,2017/03/13,04:03:00,"1,008.9",21.6,84,西南西,6.1,0,-
17229,新屋,2017/03/13,03:03:00,"1,009.4",20.3,90,西南,3.5,0,-
17230,新屋,2017/03/13,02:03:00,"1,009.7",19.8,90,南南西,3,0,-
17231,新屋,2017/03/13,01:03:00,"1,010.3",19.5,90,南南西,3.3,0,-
17232,新屋,2017/03/13,00:03:00,"1,014.1",14.2,88,東北,7.9,0,-
17233,新屋,2017/03/12,23:03:00,"1,010.6",19.3,90,南南西,1.9,0,-
17234,新屋,2017/03/12,22:03:00,"1,010.8",19.3,90,南南西,1.7,0,-
17235,新屋,2017/03/12,21:03:00,"1,010.7",19.2,89,西南,1.5,0,-
17236,新屋,2017/03/12,20:03:00,"1,010.5",19,90,西北,0.8,0,-
17237,新屋,2017/03/12,19:03:00,"1,010.2",19.3,89,西,2.8,0,0
17238,新屋,2017/03/12,18:03:00,"1,009.6",19.6,87,西北西,2.8,0,0
17239,新屋,2017/03/12,17:03:00,"1,009.2",19.7,87,西北,1.9,0,0
17240,新屋,2017/03/12,16:03:00,"1,009.5",20.2,86,北北西,2.9,0,0
17241,新屋,2017/03/12,15:03:00,"1,009",21.2,86,西北,3.7,0,0
17242,新屋,2017/03/12,14:03:00,"1,009.4",21.2,85,西北,3.8,0,0.1
17243,新屋,2017/03/12,13:03:00,"1,010.1",21.2,84,北北西,2.1,0,0
17244,新屋,2017/03/12,12:03:00,"1,010.8",21.2,84,北北西,2.3,0,0
17245,新屋,2017/03/12,11:03:00,"1,011.8",20.9,87,東北,2,0,0
17246,新屋,2017/03/12,10:03:00,"1,012.9",19.5,89,北,3.2,0,0
17247,新屋,2017/03/12,09:03:00,"1,012.9",19.6,90,東北,2.1,0,0
17248,新屋,2017/03/12,08:03:00,"1,012.7",19.4,91,東北,3.5,0,0
17249,新屋,2017/03/12,07:03:00,"1,012.9",18.9,91,北,3,0,0
17250,新屋,2017/03/12,06:03:00,"1,011.8",19,91,東北東,3.4,0,0
17251,新屋,2017/03/12,05:03:00,"1,012.9",19.1,91,北北東,3.7,0,-
17252,新屋,2017/03/12,04:03:00,"1,012.6",19.2,90,北北東,4.7,0,-
17253,新屋,2017/03/12,03:03:00,"1,012.5",19.1,92,北北東,5.8,0,-
17254,新屋,2017/03/12,02:03:00,"1,012.3",18.6,93,東北,3.7,0,-
17255,新屋,2017/03/12,01:03:00,"1,012.5",18.4,93,北北東,4.7,0,-
17256,新屋,2017/03/12,00:03:00,"1,010.6",19.4,90,南南西,1.9,0,-
17257,新屋,2017/03/11,23:03:00,"1,014",18.4,92,北北東,4.9,0,-
17258,新屋,2017/03/11,22:03:00,"1,014.4",18.3,91,北北東,6.4,0,-
17259,新屋,2017/03/11,21:03:00,"1,014.6",18.4,92,北北東,6.4,0,-
17260,新屋,2017/03/11,20:03:00,"1,013.8",18.9,92,北北東,5.3,0,-
17261,新屋,2017/03/11,19:03:00,"1,012.7",18.9,91,北北東,6.8,0,0
17262,新屋,2017/03/11,18:03:00,"1,012.4",19.1,89,北北東,6.2,0,0
17263,新屋,2017/03/11,17:03:00,"1,011.6",19.4,89,北北東,6.7,0,0
17264,新屋,2017/03/11,16:03:00,"1,011.7",19.9,88,北北東,7.2,0,0
17265,新屋,2017/03/11,15:03:00,"1,011.7",20.3,87,北北東,6.5,0,0.1
17266,新屋,2017/03/11,14:03:00,"1,012.1",21.1,86,北北東,7.4,0,0.5
17267,新屋,2017/03/11,13:03:00,"1,012.2",21.2,85,北,7.9,0,0.6
17268,新屋,2017/03/11,12:03:00,"1,012.8",21.2,85,北北東,6.8,0,0.7
17269,新屋,2017/03/11,11:03:00,"1,013.3",21.2,85,北北東,7,0,1
17270,新屋,2017/03/11,10:03:00,"1,013.4",20.7,86,北北東,6.6,0,0.9
17271,新屋,2017/03/11,09:03:00,"1,013.5",20.2,83,北北東,4.9,0,0.3
17272,新屋,2017/03/11,08:03:00,"1,013.1",19.1,82,北北東,3.8,0,0.6
17273,新屋,2017/03/11,07:03:00,"1,012.3",18,84,東北,4.1,0,0.2
17274,新屋,2017/03/11,06:03:00,"1,011.8",17,86,北北東,3.6,0,0
17275,新屋,2017/03/11,05:03:00,"1,010.7",17.3,84,東北,4.3,0,-
17276,新屋,2017/03/11,04:03:00,"1,011.3",17.3,85,北北東,5.2,0,-
17277,新屋,2017/03/11,03:03:00,"1,011",17.1,85,東北,5.1,0,-
17278,新屋,2017/03/11,02:03:00,"1,010.8",17,85,東北東,6.2,0,-
17279,新屋,2017/03/11,01:03:00,"1,011.5",16.4,93,東北東,4.5,0,-
17280,新屋,2017/03/11,00:03:00,"1,013",18.4,93,北北東,5.3,0,-
17281,新屋,2017/03/10,23:03:00,"1,013.4",16.4,91,東北,8.2,8,-
17282,新屋,2017/03/10,22:03:00,"1,013",16.1,91,北北東,8.6,3,-
17283,新屋,2017/03/10,21:03:00,"1,012.3",16.1,90,東北,9.6,2,-
17284,新屋,2017/03/10,20:03:00,"1,011.6",16.5,91,東北,8.8,4,-
17285,新屋,2017/03/10,19:03:00,"1,010.6",16.5,91,北北東,9.4,4,0
17286,新屋,2017/03/10,18:03:00,"1,009.2",16.9,91,東北,7.5,4,0
17287,新屋,2017/03/10,17:03:00,"1,008.7",17.2,90,東北,7.8,0,0
17288,新屋,2017/03/10,16:03:00,"1,008.6",17.4,89,北北東,5.3,0,0
17289,新屋,2017/03/10,15:03:00,"1,007.8",18.9,85,東北,3.1,0,0
17290,新屋,2017/03/10,14:03:00,"1,008.8",18.5,85,北北東,2.9,0,0
17291,新屋,2017/03/10,13:03:00,"1,009.3",18.3,87,東,3,0,0
17292,新屋,2017/03/10,12:03:00,"1,010.2",17.8,93,東,5.6,0,0
17293,新屋,2017/03/10,11:03:00,"1,011.6",17.5,94,東北東,2.9,1,0
17294,新屋,2017/03/10,10:03:00,"1,012.1",17.2,94,東北東,2.8,1,0
17295,新屋,2017/03/10,09:03:00,"1,012.3",16.9,94,東北,2,0,0
17296,新屋,2017/03/10,08:03:00,"1,011.9",16.5,96,靜風,0,0,0
17297,新屋,2017/03/10,07:03:00,"1,011.6",16.5,94,東,1.5,2,0
17298,新屋,2017/03/10,06:03:00,"1,010.8",16.4,93,東北東,2,2,0
17299,新屋,2017/03/10,05:03:00,"1,010.5",16.3,93,東南東,2.5,2,-
17300,新屋,2017/03/10,04:03:00,"1,011",16.1,93,北,0.8,3,-
17301,新屋,2017/03/10,03:03:00,"1,010.4",16.3,89,東北東,1.6,1,-
17302,新屋,2017/03/10,02:03:00,"1,010.8",16.5,86,東,2.9,1,-
17303,新屋,2017/03/10,01:03:00,"1,011.2",17,80,東南東,4,0,-
17304,新屋,2017/03/10,00:03:00,"1,012.4",16.4,91,東北,6.2,2,-
17305,新屋,2017/03/09,23:03:00,"1,012.4",16.8,79,東,5.3,0,-
17306,新屋,2017/03/09,22:03:00,"1,012.7",16.4,81,東,5.6,0,-
17307,新屋,2017/03/09,21:03:00,"1,013",16.3,81,東,6.5,0,-
17308,新屋,2017/03/09,20:03:00,"1,013.3",16.2,81,東南東,5.2,0,-
17309,新屋,2017/03/09,19:03:00,"1,012.7",16.6,78,東,5.2,0,0
17310,新屋,2017/03/09,18:03:00,"1,012.1",16.6,77,東,5.6,0,0
17311,新屋,2017/03/09,17:03:00,"1,011.9",16.7,76,東,5.5,0,0
17312,新屋,2017/03/09,16:03:00,"1,011.7",16.8,77,東,6,0,0
17313,新屋,2017/03/09,15:03:00,"1,012.1",17.5,74,東,4.9,0,0
17314,新屋,2017/03/09,14:03:00,"1,012.7",18,71,東,4.6,0,0
17315,新屋,2017/03/09,13:03:00,"1,013.3",18.7,67,東北東,5.4,0,0
17316,新屋,2017/03/09,12:03:00,"1,014.1",18.8,66,東,5,0,0
17317,新屋,2017/03/09,11:03:00,"1,014.2",18.9,65,東北東,4.2,0,0
17318,新屋,2017/03/09,10:03:00,"1,014.3",18.2,67,東,5.1,0,0
17319,新屋,2017/03/09,09:03:00,"1,014.9",17.3,69,東,4.6,0,0
17320,新屋,2017/03/09,08:03:00,"1,014.5",16.6,71,東北東,3.9,0,0
17321,新屋,2017/03/09,07:03:00,"1,014.5",16.1,71,東北東,3.9,0,0
17322,新屋,2017/03/09,06:03:00,"1,013.9",15.9,71,東北東,4.4,0,0
17323,新屋,2017/03/09,05:03:00,"1,014.3",16,68,東北,4.5,0,-
17324,新屋,2017/03/09,04:03:00,"1,014.2",15.5,69,東北,4.4,0,-
17325,新屋,2017/03/09,03:03:00,"1,014.2",15.4,69,東北,5.9,0,-
17326,新屋,2017/03/09,02:03:00,"1,014.7",15.1,72,東北,6,0,-
17327,新屋,2017/03/09,01:03:00,"1,015",15.4,69,東北,6.7,0,-
17328,新屋,2017/03/09,00:03:00,"1,011.8",17.1,78,東,4.6,0,-
17329,新屋,2017/03/08,23:03:00,"1,015.9",14.6,75,東北,7.7,0,-
17330,新屋,2017/03/08,22:03:00,"1,016.2",14.1,80,東北,5.5,0,-
17331,新屋,2017/03/08,21:03:00,"1,016.2",14,80,東北東,5.5,0,-
17332,新屋,2017/03/08,20:03:00,"1,016.4",14.1,79,東北東,4.5,0,-
17333,新屋,2017/03/08,19:03:00,"1,016.1",14.7,73,東北,6.7,0,0
17334,新屋,2017/03/08,18:03:00,"1,015.6",15,70,東北,7.9,0,0
17335,新屋,2017/03/08,17:03:00,"1,014.9",15.1,73,東北,3.7,0,0
17336,新屋,2017/03/08,16:03:00,"1,014.5",15.3,72,東北東,4.5,0,0
17337,新屋,2017/03/08,15:03:00,"1,014.3",15.6,73,東北東,4.6,0,0
17338,新屋,2017/03/08,14:03:00,"1,015.1",15.7,72,東北東,4.8,0,0
17339,新屋,2017/03/08,13:03:00,"1,016",15.6,76,東北東,3.7,0,0
17340,新屋,2017/03/08,12:03:00,"1,016.6",15.1,76,東北東,4.2,0,0
17341,新屋,2017/03/08,11:03:00,"1,017",15.3,74,東北,3.8,0,0
17342,新屋,2017/03/08,10:03:00,"1,016.9",14.7,76,東北,4.4,0,0
17343,新屋,2017/03/08,09:03:00,"1,016.6",14.8,76,東北,4.5,0,0
17344,新屋,2017/03/08,08:03:00,"1,016.3",14.5,77,東北,5,0,0
17345,新屋,2017/03/08,07:03:00,"1,015.7",13.9,77,東北,5.3,0,0
17346,新屋,2017/03/08,06:03:00,"1,015.6",13.7,78,東北東,4.7,0,0
17347,新屋,2017/03/08,05:03:00,"1,015.7",14.1,75,東北,3.7,0,-
17348,新屋,2017/03/08,04:03:00,"1,015.2",13.6,77,東北,3.8,0,-
17349,新屋,2017/03/08,03:03:00,"1,015.1",13.2,80,東北東,3.1,0,-
17350,新屋,2017/03/08,02:03:00,"1,015.2",13.1,81,東北東,3.2,0,-
17351,新屋,2017/03/08,01:03:00,"1,016",13.1,80,東北,3,0,-
17352,新屋,2017/03/08,00:03:00,"1,015.4",15.1,72,東北東,6.9,0,-
17353,新屋,2017/03/07,23:03:00,"1,016.3",12.6,85,東北東,3.8,0,-
17354,新屋,2017/03/07,22:03:00,"1,017.1",12.4,87,東北,2.6,0,-
17355,新屋,2017/03/07,21:03:00,"1,016.8",12.2,88,東北,2.9,0,-
17356,新屋,2017/03/07,20:03:00,"1,016.2",11.9,86,東北,4.3,1,-
17357,新屋,2017/03/07,19:03:00,"1,016.2",11.8,88,東北,3.9,1,0
17358,新屋,2017/03/07,18:03:00,"1,015.7",12.3,83,東北,5.8,2,0
17359,新屋,2017/03/07,17:03:00,"1,015.3",13.1,79,東北,5.3,1,0
17360,新屋,2017/03/07,16:03:00,"1,014.6",13.1,80,東北,6.1,1,0
17361,新屋,2017/03/07,15:03:00,"1,014.4",13.7,75,東北,4.6,0,0
17362,新屋,2017/03/07,14:03:00,"1,014.9",14.1,71,東北,5.7,0,0
17363,新屋,2017/03/07,13:03:00,"1,015.5",14.3,72,東北,6.3,0,0
17364,新屋,2017/03/07,12:03:00,"1,015.8",15,63,東北,6.9,0,0
17365,新屋,2017/03/07,11:03:00,"1,016.1",15.6,63,東北,9.1,0,0
17366,新屋,2017/03/07,10:03:00,"1,016.6",15.3,61,東北,8.7,0,0
17367,新屋,2017/03/07,09:03:00,"1,016.7",15.3,63,東北,8.3,0,0
17368,新屋,2017/03/07,08:03:00,"1,015.7",14.8,66,東北,6.3,0,0
17369,新屋,2017/03/07,07:03:00,"1,015.2",14.3,67,東北,7.1,0,0
17370,新屋,2017/03/07,06:03:00,"1,015",14.1,66,東北,6.2,0,0
17371,新屋,2017/03/07,05:03:00,"1,014.9",14.4,65,東北,6.5,0,-
17372,新屋,2017/03/07,04:03:00,"1,014.6",14.3,66,東北,8.1,0,-
17373,新屋,2017/03/07,03:03:00,"1,014.2",14.3,66,東北,9.1,0,-
17374,新屋,2017/03/07,02:03:00,"1,014.8",14.6,67,東北,9.9,0,-
17375,新屋,2017/03/07,01:03:00,"1,014.9",14.8,71,東北,8.3,0,-
17376,新屋,2017/03/07,00:03:00,"1,015.9",12.8,83,東北,3.9,0,-
17377,新屋,2017/03/06,23:03:00,"1,014.8",14.6,73,東北,8.9,0,-
17378,新屋,2017/03/06,22:03:00,"1,015",14.7,75,東北,8.8,0,-
17379,新屋,2017/03/06,21:03:00,"1,014.5",14.7,74,東北,9,0,-
17380,新屋,2017/03/06,20:03:00,"1,014.5",14.7,75,東北,8.7,0,-
17381,新屋,2017/03/06,19:03:00,"1,013.9",14.6,77,東北,9.6,0,0
17382,新屋,2017/03/06,18:03:00,"1,013.5",14.6,77,東北,9.1,0,0
17383,新屋,2017/03/06,17:03:00,"1,013.3",14.7,78,北北東,9,0,0
17384,新屋,2017/03/06,16:03:00,"1,012.8",14.6,78,東北,9.4,0,0
17385,新屋,2017/03/06,15:03:00,"1,013",14.6,80,東北,8.5,0,0
17386,新屋,2017/03/06,14:03:00,"1,013.1",15.2,76,東北,8.7,0,0
17387,新屋,2017/03/06,13:03:00,"1,013.9",15,76,東北,9,0,0
17388,新屋,2017/03/06,12:03:00,"1,013.9",15,81,東北,8.3,0,0
17389,新屋,2017/03/06,11:03:00,"1,014.4",14.5,89,東北,7.8,0,0
17390,新屋,2017/03/06,10:03:00,"1,014.9",14.9,85,東北,9.2,0,0
17391,新屋,2017/03/06,09:03:00,"1,014.9",15.1,83,東北,7.5,0,0
17392,新屋,2017/03/06,08:03:00,"1,013.8",14.7,86,東北,7.5,0,0
17393,新屋,2017/03/06,07:03:00,"1,013.8",14.5,91,東北,7.2,2,0
17394,新屋,2017/03/06,06:03:00,"1,013",15.4,91,東北,5.6,7,0
17395,新屋,2017/03/06,05:03:00,"1,011.6",15.8,92,東北,5.3,7,-
17396,新屋,2017/03/06,04:03:00,"1,009.8",16.2,91,北北東,6.7,2,-
17397,新屋,2017/03/06,03:03:00,"1,008.9",16.4,90,東北,7.1,2,-
17398,新屋,2017/03/06,02:03:00,"1,008.8",16.5,91,北北東,6.1,4,-
17399,新屋,2017/03/06,01:03:00,"1,008.3",18.9,88,西,0.7,0,-
17400,新屋,2017/03/06,00:03:00,"1,014.6",14.6,74,東北,6.8,0,-
17401,新屋,2017/03/05,23:03:00,"1,008.4",18.7,87,東北,1.9,0,-
17402,新屋,2017/03/05,22:03:00,"1,008.5",19.3,83,北北東,1.6,0,-
17403,新屋,2017/03/05,21:03:00,"1,008.5",19.3,82,東北東,1.7,0,-
17404,新屋,2017/03/05,20:03:00,"1,008.3",18.8,83,靜風,0.1,0,-
17405,新屋,2017/03/05,19:03:00,"1,007.7",19.4,79,東北東,1.6,0,0
17406,新屋,2017/03/05,18:03:00,"1,007.9",19.7,77,東北,1.9,0,0
17407,新屋,2017/03/05,17:03:00,"1,008.2",21.6,73,西北,1,0,1
17408,新屋,2017/03/05,16:03:00,"1,008",21.8,73,西北,1,0,1
17409,新屋,2017/03/05,15:03:00,"1,008.3",21.5,75,北北西,1,0,1
17410,新屋,2017/03/05,14:03:00,"1,008.5",21.8,71,北北西,2.5,0,1
17411,新屋,2017/03/05,13:03:00,"1,009.2",22.5,72,西,1.5,0,1
17412,新屋,2017/03/05,12:03:00,"1,010.3",22.6,72,西南西,1.9,0,1
17413,新屋,2017/03/05,11:03:00,"1,011.3",21,84,西北西,1.5,0,0.5
17414,新屋,2017/03/05,10:03:00,"1,011.7",19.5,87,南,0.5,0,0.1
17415,新屋,2017/03/05,09:03:00,"1,011.9",18.8,86,西北西,3.1,0,0.3
17416,新屋,2017/03/05,08:03:00,"1,011.6",17.9,90,南南西,1,0,0.2
17417,新屋,2017/03/05,07:03:00,"1,011.3",16.1,93,西北西,1.9,0,0
17418,新屋,2017/03/05,06:03:00,"1,010.8",16,94,南南東,2.2,0,0
17419,新屋,2017/03/05,05:03:00,"1,010.2",15.7,91,東南東,2.4,0,-
17420,新屋,2017/03/05,04:03:00,"1,010.2",16.1,90,北,0.9,0,-
17421,新屋,2017/03/05,03:03:00,"1,010.4",16.4,90,西,1.6,0,-
17422,新屋,2017/03/05,02:03:00,"1,010.6",16.5,91,東南,0.8,0,-
17423,新屋,2017/03/05,01:03:00,"1,011.2",16.4,90,靜風,0,0,-
17424,新屋,2017/03/05,00:03:00,"1,008.2",18.9,87,靜風,0.2,0,-
17425,新屋,2017/03/04,23:03:00,"1,011",16.1,90,東,1.6,0,-
17426,新屋,2017/03/04,22:03:00,"1,011.4",16.2,91,東,2,0,-
17427,新屋,2017/03/04,21:03:00,"1,011.9",16.7,90,東北,2.1,0,-
17428,新屋,2017/03/04,20:03:00,"1,011.9",16.3,91,北北東,1.6,0,-
