序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
14369,高雄,2017/07/10,07:07:00,"1,009.3",30.4,70,南南東,3.4,0,0.7
14370,高雄,2017/07/10,06:07:00,"1,009",29.7,72,南南東,2.9,0,0
14371,高雄,2017/07/10,05:07:00,"1,008.7",29.5,72,南南東,2.5,0,-
14372,高雄,2017/07/10,04:07:00,"1,008.5",29.5,74,南南東,2.5,0,-
14373,高雄,2017/07/10,03:07:00,"1,008.6",29.6,75,南南東,2.9,0,-
14374,高雄,2017/07/10,02:07:00,"1,009",30,70,南,2.6,0,-
14375,高雄,2017/07/10,01:07:00,"1,009.4",29.9,72,南,2.7,0,-
14376,高雄,2017/07/10,00:07:00,"1,010.5",29.9,75,南南東,3.9,0,-
14377,高雄,2017/07/09,23:07:00,"1,010.5",30.1,72,南南東,3.3,0,-
14378,高雄,2017/07/09,22:07:00,"1,010.6",30.5,68,南南東,3.4,0,-
14379,高雄,2017/07/09,21:07:00,"1,010.5",30.5,71,南南東,3.6,0,-
14380,高雄,2017/07/09,20:07:00,"1,010",30.8,70,南南東,2.6,0,-
14381,高雄,2017/07/09,19:07:00,"1,009.4",30.9,70,南,2.8,0,0
14382,高雄,2017/07/09,18:07:00,"1,009.1",31.4,68,南南東,2.8,0,0
14383,高雄,2017/07/09,17:07:00,"1,008.5",32,67,南,4.3,0,0.7
14384,高雄,2017/07/09,16:07:00,"1,009",32,70,南,3.8,0,0.3
14385,高雄,2017/07/09,15:07:00,"1,009.1",33.2,65,南,4.2,0,0.3
14386,高雄,2017/07/09,14:07:00,"1,009.4",33.8,65,南,4.5,0,1
14387,高雄,2017/07/09,13:07:00,"1,009.9",34.8,61,南,3.8,0,1
14388,高雄,2017/07/09,12:07:00,"1,010.2",34.3,60,南,4.1,0,1
14389,高雄,2017/07/09,11:07:00,"1,010.6",33.8,63,南,3.3,0,1
14390,高雄,2017/07/09,10:07:00,"1,011.2",32.7,65,南,2.9,0,1
14391,高雄,2017/07/09,09:07:00,"1,011.3",31.7,69,西,1.4,0,1
14392,高雄,2017/07/09,08:07:00,"1,011.2",30.6,70,靜風,0.1,0,1
14393,高雄,2017/07/09,07:07:00,"1,010.8",29.6,72,東北東,0.6,0,0.9
14394,高雄,2017/07/09,06:07:00,"1,010.7",28.1,73,東北,1.4,0,0
14395,高雄,2017/07/09,05:07:00,"1,010.5",28.1,72,東北,1.6,0,-
14396,高雄,2017/07/09,04:07:00,"1,010.8",28.2,72,東北東,2.2,0,-
14397,高雄,2017/07/09,03:07:00,"1,011",28.7,72,東北東,1.7,0,-
14398,高雄,2017/07/09,02:07:00,"1,011.3",28.6,72,東,1.1,0,-
14399,高雄,2017/07/09,01:07:00,"1,012",29,69,東北,0.5,0,-
14400,高雄,2017/07/09,00:07:00,"1,010",29.9,72,南,3.7,0,-
14401,高雄,2017/07/08,23:07:00,"1,012.5",29.2,71,東北東,1.7,0,-
14402,高雄,2017/07/08,22:07:00,"1,012.6",29.7,70,北北東,2.1,0,-
14403,高雄,2017/07/08,21:07:00,"1,011.7",30.1,70,北北東,2.5,0,-
14404,高雄,2017/07/08,20:07:00,"1,010.9",31,69,南,3.3,0,-
14405,高雄,2017/07/08,19:07:00,"1,010.4",31.3,67,南南東,3.5,0,0
14406,高雄,2017/07/08,18:07:00,"1,009.4",31.2,71,南,3.7,0,0
14407,高雄,2017/07/08,17:07:00,"1,009",31.9,68,南,5.2,0,0.9
14408,高雄,2017/07/08,16:07:00,"1,009",33.2,68,南,4.3,0,1
14409,高雄,2017/07/08,15:07:00,"1,009.4",34.4,61,南,4.8,0,1
14410,高雄,2017/07/08,14:07:00,"1,010.2",34.8,59,南南東,4.5,0,1
14411,高雄,2017/07/08,13:07:00,"1,010.5",35,57,南南東,4.3,0,1
14412,高雄,2017/07/08,12:07:00,"1,011.1",33.8,62,南,3.7,0,1
14413,高雄,2017/07/08,11:07:00,"1,011.1",33.1,63,南,4.2,0,1
14414,高雄,2017/07/08,10:07:00,"1,011.3",33.1,65,南,2.7,0,1
14415,高雄,2017/07/08,09:07:00,"1,011.5",31.3,70,南南西,1.5,0,1
14416,高雄,2017/07/08,08:07:00,"1,011.2",31.3,67,東南,0.7,0,0.6
14417,高雄,2017/07/08,07:07:00,"1,011",28.5,70,東北,1.4,0,0
14418,高雄,2017/07/08,06:07:00,"1,010.5",27.4,72,東北東,1.6,0,0
14419,高雄,2017/07/08,05:07:00,"1,010.5",27.5,72,東,1.4,0,-
14420,高雄,2017/07/08,04:07:00,"1,010.9",27.5,72,東北東,2.3,0,-
14421,高雄,2017/07/08,03:07:00,"1,011.3",28.1,73,東北東,1.2,0,-
14422,高雄,2017/07/08,02:07:00,"1,012",28.4,73,東北東,0.3,0,-
14423,高雄,2017/07/08,01:07:00,"1,012.6",28.3,73,東北東,1.3,0,-
14424,高雄,2017/07/08,00:07:00,"1,012.4",28.8,71,東,1.1,0,-
14425,高雄,2017/07/07,23:07:00,"1,013.7",28.7,74,東北東,0.6,0,-
14426,高雄,2017/07/07,22:07:00,"1,013.6",28.7,74,東北,0.5,0,-
14427,高雄,2017/07/07,21:07:00,"1,012.8",28.1,74,東北東,1.2,0,-
14428,高雄,2017/07/07,20:07:00,"1,012.3",28.2,73,東北,2.2,0,-
14429,高雄,2017/07/07,19:07:00,"1,011.6",30.2,74,南南東,2.7,0,0
14430,高雄,2017/07/07,18:07:00,"1,010.7",30.4,73,南,3.6,0,0
14431,高雄,2017/07/07,17:07:00,"1,010.5",30.5,73,南,3.8,0,0
14432,高雄,2017/07/07,16:07:00,"1,010.4",30.5,74,南,4.5,0,0
14433,高雄,2017/07/07,15:07:00,"1,010.5",31.5,72,南,4.5,0,0.2
14434,高雄,2017/07/07,14:07:00,"1,010.5",32.7,69,南,5.4,0,0.8
14435,高雄,2017/07/07,13:07:00,"1,011.2",32.2,67,南南東,6.7,0,0.6
14436,高雄,2017/07/07,12:07:00,"1,011.6",32.1,67,南,7.3,0,0.8
14437,高雄,2017/07/07,11:07:00,"1,011.4",32.8,65,南南東,5.6,0,0.9
14438,高雄,2017/07/07,10:07:00,"1,011.3",32.5,67,南,4.7,0,1
14439,高雄,2017/07/07,09:07:00,"1,011.2",31.8,70,南南東,4.4,0,0.7
14440,高雄,2017/07/07,08:07:00,"1,011.1",31.3,69,南,4.7,0,0.7
14441,高雄,2017/07/07,07:07:00,"1,010.7",30.2,72,南南東,2.5,0,0
14442,高雄,2017/07/07,06:07:00,"1,010.2",29.8,71,南南東,3.7,0,0
14443,高雄,2017/07/07,05:07:00,"1,010.1",29.3,72,南南東,3.2,0,-
14444,高雄,2017/07/07,04:07:00,"1,009.9",29.2,73,東南,1.8,0,-
14445,高雄,2017/07/07,03:07:00,"1,010.2",28.9,76,南南東,2.2,0,-
14446,高雄,2017/07/07,02:07:00,"1,010.9",29,75,南南東,2,0,-
14447,高雄,2017/07/07,01:07:00,"1,011.8",28.9,75,南,1.9,0,-
14448,高雄,2017/07/07,00:07:00,"1,013.3",28.5,74,東北,1.5,0,-
14449,高雄,2017/07/06,23:07:00,"1,012.4",28.8,75,東,0.3,0,-
14450,高雄,2017/07/06,22:07:00,"1,012.7",28.9,71,南南東,2.1,0,-
14451,高雄,2017/07/06,21:07:00,"1,012.1",28.8,77,南南東,3.3,0,-
14452,高雄,2017/07/06,20:07:00,"1,011.6",29.2,74,南南東,2.1,0,-
14453,高雄,2017/07/06,19:07:00,"1,010.6",29,73,南南東,3,0,0
14454,高雄,2017/07/06,18:07:00,"1,009.8",28.7,76,南南東,3.9,0,0
14455,高雄,2017/07/06,17:07:00,"1,009.8",28.9,74,南南東,3.8,0,0
14456,高雄,2017/07/06,16:07:00,"1,009.7",29.2,73,南,4.1,0,0
14457,高雄,2017/07/06,15:07:00,"1,009.1",30.8,68,南,6.8,0,0
14458,高雄,2017/07/06,14:07:00,"1,009.2",32.3,66,南,5.3,0,0.3
14459,高雄,2017/07/06,13:07:00,"1,010.1",33.6,62,南,5.2,0,1
14460,高雄,2017/07/06,12:07:00,"1,010.6",34,59,南南東,4.8,0,1
14461,高雄,2017/07/06,11:07:00,"1,011",33.2,64,南,4.4,0,0.9
14462,高雄,2017/07/06,10:07:00,"1,011.1",33.4,63,南南東,3.7,0,0.9
14463,高雄,2017/07/06,09:07:00,"1,010.9",32.4,64,南南東,3.2,0,0.9
14464,高雄,2017/07/06,08:07:00,"1,010.8",31.4,66,南南東,2.9,0,0.9
14465,高雄,2017/07/06,07:07:00,"1,010.5",30.9,68,南南東,2.7,0,0.7
14466,高雄,2017/07/06,06:07:00,"1,010.6",29.6,73,南南東,2.4,0,0.2
14467,高雄,2017/07/06,05:07:00,"1,010.4",29.1,76,南南東,2.3,0,-
14468,高雄,2017/07/06,04:07:00,"1,010.4",29.6,72,西,1.2,0,-
14469,高雄,2017/07/06,03:07:00,"1,010.5",29.6,70,西北西,1.6,0,-
14470,高雄,2017/07/06,02:07:00,"1,011.3",29.6,71,西北,0.7,0,-
14471,高雄,2017/07/06,01:07:00,"1,011.7",30.1,70,東北東,0.3,0,-
14472,高雄,2017/07/06,00:07:00,"1,012",29,74,南南東,1.4,0,-
14473,高雄,2017/07/05,23:07:00,"1,011.9",30.9,69,北,2.6,0,-
14474,高雄,2017/07/05,22:07:00,"1,011.5",31.1,65,東北東,1.1,0,-
14475,高雄,2017/07/05,21:07:00,"1,011.1",30.6,68,南南東,2.9,0,-
14476,高雄,2017/07/05,20:07:00,"1,010.2",31.2,66,南南東,3.5,0,-
14477,高雄,2017/07/05,19:07:00,"1,009.8",31.2,67,南南東,4,0,0
14478,高雄,2017/07/05,18:07:00,"1,009.4",32,65,南南東,3.9,0,0.1
14479,高雄,2017/07/05,17:07:00,"1,009.1",32.7,65,南南東,3.8,0,0.4
14480,高雄,2017/07/05,16:07:00,"1,009.3",33.6,61,南南東,4.4,0,1
14481,高雄,2017/07/05,15:07:00,"1,009.2",33.5,61,南,3.8,0,1
14482,高雄,2017/07/05,14:07:00,"1,010.5",34.6,59,南,4.7,0,1
14483,高雄,2017/07/05,13:07:00,"1,011.4",34,59,南,4.3,0,1
14484,高雄,2017/07/05,12:07:00,"1,011.7",34.6,59,南,3.4,0,1
14485,高雄,2017/07/05,11:07:00,"1,011.9",34.5,58,南,3.2,0,1
14486,高雄,2017/07/05,10:07:00,"1,012.1",32.7,61,南,3,0,1
14487,高雄,2017/07/05,09:07:00,"1,011.6",32.4,62,南南西,1.5,0,1
14488,高雄,2017/07/05,08:07:00,"1,011.2",31.3,63,北,0.9,0,1
14489,高雄,2017/07/05,07:07:00,"1,011.2",29.4,69,東北東,1.1,0,1
14490,高雄,2017/07/05,06:07:00,"1,010.6",27.8,72,東北東,1.6,0,0.2
14491,高雄,2017/07/05,05:07:00,"1,010.4",28.7,68,北北東,2,0,-
14492,高雄,2017/07/05,04:07:00,"1,009.8",28.5,69,北北東,2,0,-
14493,高雄,2017/07/05,03:07:00,"1,009.7",27.7,72,東,0.6,0,-
14494,高雄,2017/07/05,02:07:00,"1,009.4",28,73,東北東,1.4,0,-
14495,高雄,2017/07/05,01:07:00,"1,009.6",29.5,70,東北,1.2,0,-
14496,高雄,2017/07/05,00:07:00,"1,011.9",30.6,69,北,3.3,0,-
14497,高雄,2017/07/04,23:07:00,"1,010.5",28.6,72,靜風,0,0,-
14498,高雄,2017/07/04,22:07:00,"1,010.6",28.8,71,東,1.3,0,-
14499,高雄,2017/07/04,21:07:00,"1,010.5",29,70,東,1.2,0,-
14500,高雄,2017/07/04,20:07:00,"1,010.2",28.9,72,東北東,1.1,0,-
14501,高雄,2017/07/04,19:07:00,"1,009.9",29.1,72,東北東,1.6,0,0
14502,高雄,2017/07/04,18:07:00,"1,009.5",29.2,71,東北,2.2,0,0
14503,高雄,2017/07/04,17:07:00,"1,009.7",29.3,71,東,1.6,0,0
14504,高雄,2017/07/04,16:07:00,"1,009.4",31.8,62,東南,2.7,0,0
14505,高雄,2017/07/04,15:07:00,"1,009.1",32.6,64,南南東,5.8,0,0.8
14506,高雄,2017/07/04,14:07:00,"1,008.9",34.4,60,南,6.4,0,1
14507,高雄,2017/07/04,13:07:00,"1,008.9",34.8,61,南南東,5,0,1
14508,高雄,2017/07/04,12:07:00,"1,009.3",34,64,南,4.3,0,0.8
14509,高雄,2017/07/04,11:07:00,"1,010.1",34,64,南南東,3.9,0,0.9
14510,高雄,2017/07/04,10:07:00,"1,010.5",33.2,68,南,4.8,0,0.8
14511,高雄,2017/07/04,09:07:00,"1,010.3",32.5,70,南,3.9,0,1
14512,高雄,2017/07/04,08:07:00,"1,009.9",31.8,71,南,3.8,0,1
14513,高雄,2017/07/04,07:07:00,"1,009.4",30.7,76,南,3.3,0,1
14514,高雄,2017/07/04,06:07:00,"1,009.1",28.8,71,東南東,0.8,0,0.2
14515,高雄,2017/07/04,05:07:00,"1,008.4",28.1,74,東北,1.3,0,-
14516,高雄,2017/07/04,04:07:00,"1,007.8",28.1,74,東北東,1.5,0,-
14517,高雄,2017/07/04,03:07:00,"1,008.1",28.4,74,東北東,1.4,0,-
14518,高雄,2017/07/04,02:07:00,"1,008.2",29.8,72,南南東,1.6,0,-
14519,高雄,2017/07/04,01:07:00,"1,009.1",30,71,南南東,2.3,0,-
14520,高雄,2017/07/04,00:07:00,"1,010.2",29.1,70,靜風,0.1,0,-
14521,高雄,2017/07/03,23:07:00,"1,010.3",29.2,70,南,3.7,0,-
14522,高雄,2017/07/03,22:07:00,"1,010.6",30.6,73,南南東,3.2,0,-
14523,高雄,2017/07/03,21:07:00,"1,010.3",30.6,72,南,2.3,0,-
14524,高雄,2017/07/03,20:07:00,"1,009.6",30.9,72,南南東,2.1,0,-
14525,高雄,2017/07/03,19:07:00,"1,009.1",31,70,南,2.8,0,0.5
14526,高雄,2017/07/03,18:07:00,"1,008.1",31.7,71,南,2.7,0,1
14527,高雄,2017/07/03,17:07:00,"1,007.4",32.7,68,南,3.2,0,1
14528,高雄,2017/07/03,16:07:00,"1,007.1",32.8,69,南,3.4,0,1
14529,高雄,2017/07/03,15:07:00,"1,007.2",32.6,70,南南西,3,0,1
14530,高雄,2017/07/03,14:07:00,"1,008.1",32.6,70,南南西,3.6,0,1
14531,高雄,2017/07/03,13:07:00,"1,008.5",32.3,70,南南西,3.5,0,1
14532,高雄,2017/07/03,12:07:00,"1,008.6",32.7,66,南南西,2.7,0,1
14533,高雄,2017/07/03,11:07:00,"1,009.1",32.2,66,南南西,2.9,0,1
14534,高雄,2017/07/03,10:07:00,"1,008.8",31.9,69,南南西,2.3,0,1
14535,高雄,2017/07/03,09:07:00,"1,008.5",31.4,69,南南西,1.7,0,1
14536,高雄,2017/07/03,08:07:00,"1,008.3",31.2,69,北北東,1.1,0,1
14537,高雄,2017/07/03,07:07:00,"1,008.1",28.9,74,東北東,1.1,0,1
14538,高雄,2017/07/03,06:07:00,"1,007.8",27.1,74,東北東,2.5,0,0.2
14539,高雄,2017/07/03,05:07:00,"1,007.4",26.9,74,東北東,1.8,0,-
14540,高雄,2017/07/03,04:07:00,"1,007",27,76,東北東,1.8,0,-
14541,高雄,2017/07/03,03:07:00,"1,007.4",27.1,77,東北,1.2,0,-
14542,高雄,2017/07/03,02:07:00,"1,007.4",27.3,76,東北,1.2,0,-
14543,高雄,2017/07/03,01:07:00,"1,008.5",27.4,77,東,1.3,0,-
14544,高雄,2017/07/03,00:07:00,"1,009.7",30,72,南南東,2.8,0,-
14545,高雄,2017/07/02,23:07:00,"1,009.2",27.3,79,東北東,2.1,0,-
14546,高雄,2017/07/02,22:07:00,"1,009.7",27.8,78,東北東,2.2,0,-
14547,高雄,2017/07/02,21:07:00,"1,009",28.5,78,東北,2.3,0,-
14548,高雄,2017/07/02,20:07:00,"1,008.9",28.4,77,東北東,1.9,0,-
14549,高雄,2017/07/02,19:07:00,"1,008.1",28.6,76,東北東,2.5,0,0
14550,高雄,2017/07/02,18:07:00,"1,007.2",31.1,69,南,3.5,0,0.3
14551,高雄,2017/07/02,17:07:00,"1,006.6",31.9,71,南南西,3.5,0,0.8
14552,高雄,2017/07/02,16:07:00,"1,006",32,71,南南西,4.3,0,1
14553,高雄,2017/07/02,15:07:00,"1,006.2",32.2,72,南,4.8,0,1
14554,高雄,2017/07/02,14:07:00,"1,007.1",33.1,70,南,4.5,0,1
14555,高雄,2017/07/02,13:07:00,"1,007.5",33.2,67,南,4,0,1
14556,高雄,2017/07/02,12:07:00,"1,008.2",32.6,71,南,4.3,0,1
14557,高雄,2017/07/02,11:07:00,"1,008.7",33.1,67,南,3.7,0,1
14558,高雄,2017/07/02,10:07:00,"1,008.7",32.4,69,南南東,2.8,0,1
14559,高雄,2017/07/02,09:07:00,"1,008.7",31.6,72,南,2.7,0,1
14560,高雄,2017/07/02,08:07:00,"1,008.6",31,72,南南東,2.1,0,1
14561,高雄,2017/07/02,07:07:00,"1,008.3",29.8,71,東北東,1,0,1
14562,高雄,2017/07/02,06:07:00,"1,008",28.2,74,東北,0.8,0,0.2
14563,高雄,2017/07/02,05:07:00,"1,007.8",28.2,75,東,1.1,0,-
14564,高雄,2017/07/02,04:07:00,"1,007.4",29.4,75,南南東,2,0,-
14565,高雄,2017/07/02,03:07:00,"1,007.5",29.5,75,南,2,0,-
14566,高雄,2017/07/02,02:07:00,"1,007.8",29.6,76,南南東,2.3,0,-
14567,高雄,2017/07/02,01:07:00,"1,008.2",29.8,76,南南東,2.1,0,-
14568,高雄,2017/07/02,00:07:00,"1,008.5",27.3,78,東北東,2.2,0,-
14569,高雄,2017/07/01,23:07:00,"1,009.3",30,73,南南東,3.8,0,-
14570,高雄,2017/07/01,22:07:00,"1,009.4",30.2,72,南南東,3.6,0,-
14571,高雄,2017/07/01,21:07:00,"1,009",30.4,72,南,4,0,-
14572,高雄,2017/07/01,20:07:00,"1,008.6",30.3,75,南南東,4.2,0,-
14573,高雄,2017/07/01,19:07:00,"1,008.3",30.5,72,南,4.8,0,0.4
14574,高雄,2017/07/01,18:07:00,"1,008.2",31.2,72,南,4.3,0,1
14575,高雄,2017/07/01,17:07:00,"1,007.1",32.1,71,南,4.8,0,1
14576,高雄,2017/07/01,16:07:00,"1,006.9",32.1,71,南,6.2,0,1
14577,高雄,2017/07/01,15:07:00,"1,007.1",33,68,南,5.7,0,1
14578,高雄,2017/07/01,14:07:00,"1,007.5",33.6,65,南,5.4,0,1
14579,高雄,2017/07/01,13:07:00,"1,008",33.2,67,南,5.5,0,1
14580,高雄,2017/07/01,12:07:00,"1,008.2",33.3,65,南,5.3,0,1
14581,高雄,2017/07/01,11:07:00,"1,008.4",32.8,65,南,6.1,0,1
14582,高雄,2017/07/01,10:07:00,"1,008.6",32.1,69,南南東,5.7,0,1
14583,高雄,2017/07/01,09:07:00,"1,008.6",31.5,69,南,6,0,1
14584,高雄,2017/07/01,08:07:00,"1,008.6",31.3,69,南南東,4,0,1
14585,高雄,2017/07/01,07:07:00,"1,008.4",30.3,72,南,4.2,0,1
14586,高雄,2017/07/01,06:07:00,"1,007.9",27.7,76,靜風,0,0,0.1
14587,高雄,2017/07/01,05:07:00,"1,007.5",27.8,75,北北東,1.5,0,-
14588,高雄,2017/07/01,04:07:00,"1,007.2",28.8,72,東南,1.3,0,-
14589,高雄,2017/07/01,03:07:00,"1,007.5",27.8,77,東,0.5,0,-
14590,高雄,2017/07/01,02:07:00,"1,007.6",27.9,78,東,0.8,0,-
14591,高雄,2017/07/01,01:07:00,"1,008.1",29.4,73,南南東,1.8,0,-
14592,高雄,2017/07/01,00:07:00,"1,008.8",30,73,南南東,4.3,0,-
14593,高雄,2017/06/30,23:06:00,"1,009.3",29.6,73,南南東,2.6,0,-
14594,高雄,2017/06/30,22:06:00,"1,009.4",29.8,71,南南東,2.2,0,-
14595,高雄,2017/06/30,21:06:00,"1,009.2",29.5,72,南南東,2.4,0,-
14596,高雄,2017/06/30,20:06:00,"1,009",30.1,67,南南東,3.5,0,-
14597,高雄,2017/06/30,19:06:00,"1,008.4",29.5,72,南南東,3.7,0,0
14598,高雄,2017/06/30,18:06:00,"1,008.1",29.9,70,南,3.2,0,0
14599,高雄,2017/06/30,17:06:00,"1,007.9",29.3,73,南,4.8,0,0
14600,高雄,2017/06/30,16:06:00,"1,007.5",30,72,南,4.9,0,0
14601,高雄,2017/06/30,15:06:00,"1,007.8",31,72,南,4.9,0,0
14602,高雄,2017/06/30,14:06:00,"1,007.9",32.1,69,南,4.1,0,0.4
14603,高雄,2017/06/30,13:06:00,"1,008.6",32.5,68,南,4,0,0.1
14604,高雄,2017/06/30,12:06:00,"1,009",31.4,69,南,3.2,0,0
14605,高雄,2017/06/30,11:06:00,"1,008.9",31.9,67,南,4,0,0.4
14606,高雄,2017/06/30,10:06:00,"1,009.1",33,61,南,3.5,0,1
14607,高雄,2017/06/30,09:06:00,"1,009.6",32,63,南,2.7,0,1
14608,高雄,2017/06/30,08:06:00,"1,009.4",31.5,64,南,2,0,1
14609,高雄,2017/06/30,07:06:00,"1,009.2",28.6,74,東,0.9,0,1
14610,高雄,2017/06/30,06:06:00,"1,009.1",27,76,東北,0.7,0,0.2
14611,高雄,2017/06/30,05:06:00,"1,008.9",26.9,78,東北,1.5,0,-
14612,高雄,2017/06/30,04:06:00,"1,009",27.9,78,東,1.3,0,-
14613,高雄,2017/06/30,03:06:00,"1,009.1",28.4,79,南南東,1.8,0,-
14614,高雄,2017/06/30,02:06:00,"1,009.8",28.4,76,南南東,1.5,0,-
14615,高雄,2017/06/30,01:06:00,"1,010",27.3,76,東北,1,0,-
14616,高雄,2017/06/30,00:06:00,"1,008.9",29.4,74,南,2,0,-
14617,高雄,2017/06/29,23:06:00,"1,010.7",27.5,73,東北東,2.1,0,-
14618,高雄,2017/06/29,22:06:00,"1,010.4",28,73,東,1.3,0,-
14619,高雄,2017/06/29,21:06:00,"1,010",28.1,74,東北東,0.9,0,-
14620,高雄,2017/06/29,20:06:00,"1,009.3",27.6,76,靜風,0.2,0,-
14621,高雄,2017/06/29,19:06:00,"1,008.9",27.6,75,東北,0.5,0,0.4
14622,高雄,2017/06/29,18:06:00,"1,008.8",27,80,南南東,0.5,6,0.2
14623,高雄,2017/06/29,17:06:00,"1,009.6",25.4,71,北北西,5.1,56,0
14624,高雄,2017/06/29,16:06:00,"1,008.8",31.4,73,西,2.5,0,0.8
14625,高雄,2017/06/29,15:06:00,"1,009.1",32.1,71,西,2.4,0,0.8
14626,高雄,2017/06/29,14:06:00,"1,009.5",32.7,69,西,3.3,0,1
14627,高雄,2017/06/29,13:06:00,"1,010",32.9,67,西,2.8,0,1
14628,高雄,2017/06/29,12:06:00,"1,010.3",32.5,69,西北西,3.2,0,1
14629,高雄,2017/06/29,11:06:00,"1,010.5",32.3,69,西北西,3.3,0,1
14630,高雄,2017/06/29,10:06:00,"1,010.7",31.8,70,西北西,3.2,0,1
14631,高雄,2017/06/29,09:06:00,"1,010.8",31.5,70,西北西,3.2,0,1
14632,高雄,2017/06/29,08:06:00,"1,010.6",31.3,68,東北,1.2,0,1
14633,高雄,2017/06/29,07:06:00,"1,010.1",30.1,67,北北東,1,0,1
14634,高雄,2017/06/29,06:06:00,"1,009.7",27.7,71,東北東,1.1,0,0.2
14635,高雄,2017/06/29,05:06:00,"1,009.1",28,68,東北東,0.9,0,-
14636,高雄,2017/06/29,04:06:00,"1,009.1",28.5,69,東北,1.5,0,-
14637,高雄,2017/06/29,03:06:00,"1,009.4",28.2,72,東北東,1.2,0,-
14638,高雄,2017/06/29,02:06:00,"1,010",28.3,71,東北,1.8,0,-
14639,高雄,2017/06/29,01:06:00,"1,010.3",28.8,70,東北,1.3,0,-
14640,高雄,2017/06/29,00:06:00,"1,010.7",27.6,73,東北東,0.5,0,-
14641,高雄,2017/06/28,23:06:00,"1,011.1",29.7,65,東北東,1.6,0,-
14642,高雄,2017/06/28,22:06:00,"1,011.5",30.1,67,東北東,1.6,0,-
14643,高雄,2017/06/28,21:06:00,"1,011.3",30.2,69,東北,1.1,0,-
14644,高雄,2017/06/28,20:06:00,"1,010.5",30.3,70,西北,2.3,0,-
14645,高雄,2017/06/28,19:06:00,"1,009.9",30.6,69,西北,3,0,0.4
14646,高雄,2017/06/28,18:06:00,"1,009.8",31,69,西北,3.2,0,1
14647,高雄,2017/06/28,17:06:00,"1,009.9",32.3,68,西北西,2.7,0,1
14648,高雄,2017/06/28,16:06:00,"1,009.6",33,68,西北,3.5,0,1
14649,高雄,2017/06/28,15:06:00,"1,009.6",32.7,69,西北西,3.5,0,1
14650,高雄,2017/06/28,14:06:00,"1,010",32.7,69,西北西,4.5,0,1
14651,高雄,2017/06/28,13:06:00,"1,010.6",32.7,69,西北西,3.6,0,1
14652,高雄,2017/06/28,12:06:00,"1,010.6",32.2,71,西北西,3.9,0,1
14653,高雄,2017/06/28,11:06:00,"1,010.7",32.2,70,西,3.6,0,1
14654,高雄,2017/06/28,10:06:00,"1,010.6",32.2,71,西北西,3.3,0,1
14655,高雄,2017/06/28,09:06:00,"1,010.2",31,73,西北西,3.1,0,0.8
14656,高雄,2017/06/28,08:06:00,"1,010.4",31.2,73,北北西,1.1,0,1
14657,高雄,2017/06/28,07:06:00,"1,010.3",29.2,76,北北西,1.5,0,0.1
14658,高雄,2017/06/28,06:06:00,"1,010.1",29,77,西北,1.5,0,0
14659,高雄,2017/06/28,05:06:00,"1,009.7",28.9,77,北北西,1.5,0,-
14660,高雄,2017/06/28,04:06:00,"1,009.6",28.9,77,北北西,1.3,0,-
14661,高雄,2017/06/28,03:06:00,"1,009.9",29.2,74,北北西,1.5,0,-
14662,高雄,2017/06/28,02:06:00,"1,010.1",29.1,75,北北西,1.9,0,-
14663,高雄,2017/06/28,01:06:00,"1,010.3",29.1,76,北北西,2.2,0,-
14664,高雄,2017/06/28,00:06:00,"1,010.5",29.3,66,東北東,1.4,0,-
14665,高雄,2017/06/27,23:06:00,"1,011.4",29.3,76,西北,1.9,0,-
14666,高雄,2017/06/27,22:06:00,"1,011.7",29.5,75,西北西,1.4,0,-
14667,高雄,2017/06/27,21:06:00,"1,011.1",29.6,74,西北,1.5,0,-
14668,高雄,2017/06/27,20:06:00,"1,010.6",29.8,73,北北西,2.5,0,-
14669,高雄,2017/06/27,19:06:00,"1,010",30,73,北北西,3.6,0,0.2
14670,高雄,2017/06/27,18:06:00,"1,009.3",30.4,72,西北,4.6,0,0.9
14671,高雄,2017/06/27,17:06:00,"1,008.9",31.9,72,西北,4.8,0,1
14672,高雄,2017/06/27,16:06:00,"1,008.7",32.4,70,西北,5.2,0,1
14673,高雄,2017/06/27,15:06:00,"1,008.7",32.8,70,西北,5.1,0,1
14674,高雄,2017/06/27,14:06:00,"1,009",33.1,70,西北,4.1,0,1
14675,高雄,2017/06/27,13:06:00,"1,009.3",33,70,西北,5,0,1
14676,高雄,2017/06/27,12:06:00,"1,009.8",32.9,70,西北,3.9,0,1
14677,高雄,2017/06/27,11:06:00,"1,010",33,69,西北,3.9,0,1
14678,高雄,2017/06/27,10:06:00,"1,010.4",32.1,72,西北,2.9,0,1
14679,高雄,2017/06/27,09:06:00,"1,010.4",31.6,73,西北西,1.7,0,1
14680,高雄,2017/06/27,08:06:00,"1,010.5",31.1,75,西北,1.1,0,0.5
14681,高雄,2017/06/27,07:06:00,"1,010.5",29.5,78,東,0.9,0,0.5
14682,高雄,2017/06/27,06:06:00,"1,009.8",28.4,80,東,1.8,0,0
14683,高雄,2017/06/27,05:06:00,"1,009.6",29.1,78,西北,2.2,0,-
14684,高雄,2017/06/27,04:06:00,"1,009.5",29.1,79,西北,1.5,0,-
14685,高雄,2017/06/27,03:06:00,"1,009.6",29.2,78,西北,2.1,0,-
