序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
12907,臺中,2017/09/09,05:09:00,"1,000.2",27.6,87,西南,1.1,0,-
12908,臺中,2017/09/09,04:09:00,999.9,27.6,88,南南西,1.1,0,-
12909,臺中,2017/09/09,03:09:00,999.9,27.6,88,南南西,1.3,0,-
12910,臺中,2017/09/09,02:09:00,999.9,27.7,87,西南,1.1,0,-
12911,臺中,2017/09/09,01:09:00,"1,000.6",28.2,84,西南,1.9,0,-
12912,臺中,2017/09/09,00:09:00,"1,001.4",28.3,78,靜風,0.2,0,-
12913,臺中,2017/09/08,23:09:00,"1,001.1",28.6,83,南南西,0.5,0,-
12914,臺中,2017/09/08,22:09:00,"1,001.1",28.7,81,南南西,1.8,0,-
12915,臺中,2017/09/08,21:09:00,"1,000.9",29.1,78,西南西,0.9,0,-
12916,臺中,2017/09/08,20:09:00,"1,000.2",29.3,77,西南,0.3,0,-
12917,臺中,2017/09/08,19:09:00,999.6,29.2,77,南,1,0,0
12918,臺中,2017/09/08,18:09:00,999.3,29.5,75,西南西,1.7,0,0
12919,臺中,2017/09/08,17:09:00,999,30.3,72,西南西,1.3,0,0
12920,臺中,2017/09/08,16:09:00,999.2,30.7,71,南南西,1.9,0,0.4
12921,臺中,2017/09/08,15:09:00,999.4,30.7,73,西南西,2.1,0,0.5
12922,臺中,2017/09/08,14:09:00,999.6,30.5,77,南南西,1.8,0,0.6
12923,臺中,2017/09/08,13:09:00,"1,000.7",30.5,80,西南西,2.2,0,0.4
12924,臺中,2017/09/08,12:09:00,"1,001.3",30.4,78,西南西,2.1,0,0.4
12925,臺中,2017/09/08,11:09:00,"1,001.7",30.6,74,南,2.7,0,0.2
12926,臺中,2017/09/08,10:09:00,"1,002",29.8,78,南,1.4,0,0
12927,臺中,2017/09/08,09:09:00,"1,002.3",29.3,80,南南西,1.3,0,0.2
12928,臺中,2017/09/08,08:09:00,"1,001.7",28.4,81,南,1.4,0,0.7
12929,臺中,2017/09/08,07:09:00,"1,001.7",27.3,86,南,1.1,0,0
12930,臺中,2017/09/08,06:09:00,"1,001.2",26.8,87,南南東,1.1,0,0
12931,臺中,2017/09/08,05:09:00,"1,000.4",26.8,86,靜風,0.1,0,-
12932,臺中,2017/09/08,04:09:00,"1,000",27.1,85,南南西,1.1,0,-
12933,臺中,2017/09/08,03:09:00,"1,000.2",27.2,84,東南東,0.6,0,-
12934,臺中,2017/09/08,02:09:00,"1,000.7",26.9,86,東南,0.3,0,-
12935,臺中,2017/09/08,01:09:00,"1,001.1",27.5,82,南,1.6,0,-
12936,臺中,2017/09/08,00:09:00,"1,001.1",28.5,84,西南西,1.6,0,-
12937,臺中,2017/09/07,23:09:00,"1,001.4",28.1,80,南,1.6,0,-
12938,臺中,2017/09/07,22:09:00,"1,001.4",28.2,78,南南西,1.5,0,-
12939,臺中,2017/09/07,21:09:00,"1,000.8",28.7,75,南,2.7,0,-
12940,臺中,2017/09/07,20:09:00,"1,000.5",28.9,77,南,2.7,0,-
12941,臺中,2017/09/07,19:09:00,999.5,29.2,78,西南,3,0,0
12942,臺中,2017/09/07,18:09:00,998.4,30.3,74,南南西,2.6,0,0
12943,臺中,2017/09/07,17:09:00,997.9,30.7,74,南,0.9,0,0
12944,臺中,2017/09/07,16:09:00,997.6,30.3,76,南南東,1,0,0
12945,臺中,2017/09/07,15:09:00,997.9,29.9,77,南南西,2.7,0,0.1
12946,臺中,2017/09/07,14:09:00,998.3,32.3,67,西南,1.5,0,0.1
12947,臺中,2017/09/07,13:09:00,998.8,31.9,67,西,2.2,0,0
12948,臺中,2017/09/07,12:09:00,999.3,31.9,69,西北西,0.9,0,0.5
12949,臺中,2017/09/07,11:09:00,999.6,31,75,西南西,1.9,0,0.6
12950,臺中,2017/09/07,10:09:00,999.8,31,68,南南西,1.4,0,0.8
12951,臺中,2017/09/07,09:09:00,"1,000.1",30.2,76,西南,0.7,0,0.4
12952,臺中,2017/09/07,08:09:00,"1,000.2",28.3,82,南,2,0,0
12953,臺中,2017/09/07,07:09:00,999.6,27.5,86,南,0.6,0,0
12954,臺中,2017/09/07,06:09:00,998.6,27.5,84,南南東,0.8,0,0
12955,臺中,2017/09/07,05:09:00,998.3,27.3,85,靜風,0.1,0,-
12956,臺中,2017/09/07,04:09:00,998.1,27.5,84,東南東,0.6,0,-
12957,臺中,2017/09/07,03:09:00,998,26.9,88,靜風,0,0,-
12958,臺中,2017/09/07,02:09:00,997.9,27.7,86,東,0.3,0,-
12959,臺中,2017/09/07,01:09:00,997.9,28.2,82,南南西,1.1,0,-
12960,臺中,2017/09/07,00:09:00,"1,001.1",27.7,82,南,1.7,0,-
12961,臺中,2017/09/06,23:09:00,999,28.6,81,南南東,0.9,0,-
12962,臺中,2017/09/06,22:09:00,999.4,28.7,81,南南西,1.3,0,-
12963,臺中,2017/09/06,21:09:00,999.5,29,81,南,1.7,0,-
12964,臺中,2017/09/06,20:09:00,998.7,29.1,81,西南,2,0,-
12965,臺中,2017/09/06,19:09:00,997.6,29.8,76,西南,1.8,0,0
12966,臺中,2017/09/06,18:09:00,996.6,30.2,75,西南,2.1,0,0
12967,臺中,2017/09/06,17:09:00,996.3,30.8,72,南南西,1.7,0,0.4
12968,臺中,2017/09/06,16:09:00,995.8,31.6,72,西南,2.5,0,1
12969,臺中,2017/09/06,15:09:00,995.5,32.4,71,西南,3,0,0.5
12970,臺中,2017/09/06,14:09:00,995.5,32.5,70,南南西,2.8,0,0.6
12971,臺中,2017/09/06,13:09:00,995.5,32.8,70,南南西,1.3,0,0.8
12972,臺中,2017/09/06,12:09:00,996.4,32.5,73,西南西,2.9,0,0.4
12973,臺中,2017/09/06,11:09:00,996.6,32.3,72,西南,1.9,0,0.6
12974,臺中,2017/09/06,10:09:00,996.6,31.2,74,南,0.3,0,0.2
12975,臺中,2017/09/06,09:09:00,996.9,29.6,83,西南西,1.1,0,0.2
12976,臺中,2017/09/06,08:09:00,997,29,86,南南西,1.3,0,0.5
12977,臺中,2017/09/06,07:09:00,997,28.2,88,靜風,0.1,0,0
12978,臺中,2017/09/06,06:09:00,996.9,27.2,91,靜風,0.2,0,0
12979,臺中,2017/09/06,05:09:00,997.2,27.2,90,靜風,0.1,0,-
12980,臺中,2017/09/06,04:09:00,997.4,27.3,90,靜風,0.1,0,-
12981,臺中,2017/09/06,03:09:00,997.2,27.2,89,東南,0.6,0,-
12982,臺中,2017/09/06,02:09:00,997.3,27.3,88,東南東,0.3,0,-
12983,臺中,2017/09/06,01:09:00,997.8,27.3,88,東南,0.9,0,-
12984,臺中,2017/09/06,00:09:00,998.1,28.4,81,南,1.3,0,-
12985,臺中,2017/09/05,23:09:00,999,28.4,85,東南,0.9,0,-
12986,臺中,2017/09/05,22:09:00,998.9,28.3,86,靜風,0.2,0,-
12987,臺中,2017/09/05,21:09:00,999,28.9,83,北北西,1.2,0,-
12988,臺中,2017/09/05,20:09:00,998.7,28.9,81,北,2.3,0,-
12989,臺中,2017/09/05,19:09:00,998.4,29.3,81,北北西,1.4,0,0
12990,臺中,2017/09/05,18:09:00,997.6,29.5,77,北北西,2.5,0,0.1
12991,臺中,2017/09/05,17:09:00,997.2,30.1,75,北,2.4,0,0.7
12992,臺中,2017/09/05,16:09:00,997.3,30.8,70,北,2.8,0,0.6
12993,臺中,2017/09/05,15:09:00,997.5,31.9,70,北,4.3,0,0.8
12994,臺中,2017/09/05,14:09:00,998,32.2,68,北,2.9,0,0.5
12995,臺中,2017/09/05,13:09:00,998.7,33.6,69,北北西,1.5,0,1
12996,臺中,2017/09/05,12:09:00,999.3,32.4,65,北北西,2,0,0.6
12997,臺中,2017/09/05,11:09:00,999.8,32.9,65,北,2.1,0,1
12998,臺中,2017/09/05,10:09:00,"1,000.2",31.5,68,西北,1.7,0,0.9
12999,臺中,2017/09/05,09:09:00,"1,000.5",30.3,73,北北東,0.8,0,1
13000,臺中,2017/09/05,08:09:00,"1,000.4",28.7,81,北,0.4,0,1
13001,臺中,2017/09/05,07:09:00,"1,000.2",26.8,90,靜風,0,0,0.4
13002,臺中,2017/09/05,06:09:00,999.9,25.9,93,靜風,0.2,0,0
13003,臺中,2017/09/05,05:09:00,999.8,26.1,91,東南,0.8,0,-
13004,臺中,2017/09/05,04:09:00,999.9,26.3,92,東南,0.3,0,-
13005,臺中,2017/09/05,03:09:00,"1,000.1",26.5,94,東南,0.4,0,-
13006,臺中,2017/09/05,02:09:00,"1,000.2",26.9,93,靜風,0,0,-
13007,臺中,2017/09/05,01:09:00,"1,000.7",27.9,86,南南東,0.4,0,-
13008,臺中,2017/09/05,00:09:00,998.4,27.6,87,南南東,0.6,0,-
13009,臺中,2017/09/04,23:09:00,"1,001.9",28.3,83,南南西,1.6,0,-
13010,臺中,2017/09/04,22:09:00,"1,001.9",28.3,83,南,1.3,0,-
13011,臺中,2017/09/04,21:09:00,"1,001.3",28.4,83,南南東,0.4,0,-
13012,臺中,2017/09/04,20:09:00,"1,000.5",29.1,77,西北,0.8,0,-
13013,臺中,2017/09/04,19:09:00,999.8,29.5,73,北北西,1.1,0,0
13014,臺中,2017/09/04,18:09:00,998.8,30.1,71,北,1.6,0,0
13015,臺中,2017/09/04,17:09:00,998.7,30.8,70,西北,1.5,0,0.7
13016,臺中,2017/09/04,16:09:00,998.6,32.1,67,北北西,3,0,0.7
13017,臺中,2017/09/04,15:09:00,998.3,32.6,65,北北西,2.9,0,0.6
13018,臺中,2017/09/04,14:09:00,998.9,32.3,67,北,2.3,0,0.7
13019,臺中,2017/09/04,13:09:00,999.5,33.4,67,南南東,0.9,0,0.9
13020,臺中,2017/09/04,12:09:00,"1,000",32.6,62,南,1.5,0,0.8
13021,臺中,2017/09/04,11:09:00,"1,000.5",31.6,69,南,1.2,0,0.8
13022,臺中,2017/09/04,10:09:00,"1,000.8",31,70,西南,1.5,0,0.8
13023,臺中,2017/09/04,09:09:00,"1,001.1",29.3,79,靜風,0.1,0,1
13024,臺中,2017/09/04,08:09:00,"1,000.8",27.5,88,靜風,0,0,1
13025,臺中,2017/09/04,07:09:00,"1,000.5",26.2,91,靜風,0.2,0,0.8
13026,臺中,2017/09/04,06:09:00,"1,000.2",25.3,94,東,0.3,0,0
13027,臺中,2017/09/04,05:09:00,"1,000.1",25.1,95,靜風,0,0,-
13028,臺中,2017/09/04,04:09:00,999.9,25.6,94,東南,0.3,0,-
13029,臺中,2017/09/04,03:09:00,"1,000",25.8,94,東,0.4,0,-
13030,臺中,2017/09/04,02:09:00,"1,000.1",25.8,95,南南東,0.3,0,-
13031,臺中,2017/09/04,01:09:00,"1,000.4",25.8,95,東南東,0.5,0,-
13032,臺中,2017/09/04,00:09:00,"1,001.4",27.8,87,東南東,0.3,0,-
13033,臺中,2017/09/03,23:09:00,"1,001.1",25.8,95,靜風,0,0,-
13034,臺中,2017/09/03,22:09:00,"1,001.4",26.1,95,東,1,1,-
13035,臺中,2017/09/03,21:09:00,"1,001",26.2,93,東,0.3,0,-
13036,臺中,2017/09/03,20:09:00,"1,000.3",25.9,94,南,1.4,0,-
13037,臺中,2017/09/03,19:09:00,999.5,26.3,93,東,1.3,1,0
13038,臺中,2017/09/03,18:09:00,999.2,26.7,92,東南,1,0,0
13039,臺中,2017/09/03,17:09:00,998.3,26.9,92,靜風,0.2,2,0
13040,臺中,2017/09/03,16:09:00,998,28.2,83,西北,1.2,1,0
13041,臺中,2017/09/03,15:09:00,997.6,30.7,70,北北西,2,0,0.1
13042,臺中,2017/09/03,14:09:00,997.7,31.7,67,北,2.3,0,0.1
13043,臺中,2017/09/03,13:09:00,998.3,31.6,64,西南,1.5,0,0
13044,臺中,2017/09/03,12:09:00,998.7,31.9,63,西南,1.8,0,0
13045,臺中,2017/09/03,11:09:00,999,31.5,64,西北,0.9,0,0.7
13046,臺中,2017/09/03,10:09:00,999,30.4,73,靜風,0.2,0,0.3
13047,臺中,2017/09/03,09:09:00,999,28,87,靜風,0,0,0
13048,臺中,2017/09/03,08:09:00,998.9,26.8,94,靜風,0,0,0.1
13049,臺中,2017/09/03,07:09:00,998.4,25.4,97,靜風,0,0,0
13050,臺中,2017/09/03,06:09:00,998,24.7,97,東,0.3,0,0
13051,臺中,2017/09/03,05:09:00,997.5,24.5,98,靜風,0,0,-
13052,臺中,2017/09/03,04:09:00,997.1,24.6,98,靜風,0.1,0,-
13053,臺中,2017/09/03,03:09:00,996.8,24.7,98,東南,0.6,0,-
13054,臺中,2017/09/03,02:09:00,996.4,24.9,98,靜風,0.1,0,-
13055,臺中,2017/09/03,01:09:00,996.9,24.9,96,南南西,0.5,0,-
13056,臺中,2017/09/03,00:09:00,"1,000.8",25.7,94,北北東,0.9,0,-
13057,臺中,2017/09/02,23:09:00,997.9,25,98,靜風,0.2,0,-
13058,臺中,2017/09/02,22:09:00,997.7,25,97,東北東,0.6,0,-
13059,臺中,2017/09/02,21:09:00,997.4,24.7,96,靜風,0.2,1,-
13060,臺中,2017/09/02,20:09:00,997.3,24.9,96,東南東,0.4,2,-
13061,臺中,2017/09/02,19:09:00,996.7,24.8,95,靜風,0.2,3,0
13062,臺中,2017/09/02,18:09:00,996.4,25,95,靜風,0.2,3,0
13063,臺中,2017/09/02,17:09:00,996,25.2,94,南,0.5,6,0
13064,臺中,2017/09/02,16:09:00,995.6,25.7,90,南,3,4,0
13065,臺中,2017/09/02,15:09:00,994.5,28.5,80,西南,2.4,0,0
13066,臺中,2017/09/02,14:09:00,993.9,29.6,79,西南西,2.3,0,0
13067,臺中,2017/09/02,13:09:00,994.1,31.6,68,西南西,2,0,0
13068,臺中,2017/09/02,12:09:00,994.6,32.4,65,西南西,2.3,0,0.2
13069,臺中,2017/09/02,11:09:00,994.9,32.7,64,西南,0.9,0,0.6
13070,臺中,2017/09/02,10:09:00,995.2,30.6,68,南南西,1.4,0,0.2
13071,臺中,2017/09/02,09:09:00,995,29.8,76,南,1.6,0,0.5
13072,臺中,2017/09/02,08:09:00,994.7,29.5,74,靜風,0.1,0,0.9
13073,臺中,2017/09/02,07:09:00,994.2,27.7,80,北北東,0.8,0,0.4
13074,臺中,2017/09/02,06:09:00,993.5,25.7,87,靜風,0,0,0
13075,臺中,2017/09/02,05:09:00,993.2,26.1,85,靜風,0.1,0,-
13076,臺中,2017/09/02,04:09:00,992.9,26.2,85,東北東,0.3,0,-
13077,臺中,2017/09/02,03:09:00,993,26.3,85,南,0.4,0,-
13078,臺中,2017/09/02,02:09:00,993.4,26.9,81,南,0.9,0,-
13079,臺中,2017/09/02,01:09:00,993.6,27,83,南南東,1.2,0,-
13080,臺中,2017/09/02,00:09:00,997.5,24.9,97,靜風,0.1,0,-
13081,臺中,2017/09/01,23:09:00,993.3,27.5,81,靜風,0,0,-
13082,臺中,2017/09/01,22:09:00,994,28.3,77,東北,0.8,0,-
13083,臺中,2017/09/01,21:09:00,994.4,27.9,78,北北西,0.7,0,-
13084,臺中,2017/09/01,20:09:00,993.7,27.5,80,靜風,0,0,-
13085,臺中,2017/09/01,19:09:00,993.2,28,77,南,0.9,0,0
13086,臺中,2017/09/01,18:09:00,992.7,28.2,78,西南,0.8,0,0
13087,臺中,2017/09/01,17:09:00,992.6,28.7,77,南,1.5,0,0
13088,臺中,2017/09/01,16:09:00,992.6,28.7,81,東南,0.9,0,0
13089,臺中,2017/09/01,15:09:00,992.4,27.8,85,南,2.5,0,0
13090,臺中,2017/09/01,14:09:00,992.2,28.3,88,東南,1.1,0,0
13091,臺中,2017/09/01,13:09:00,992.5,28.1,88,南南西,2.2,0,0
13092,臺中,2017/09/01,12:09:00,993.1,29.4,81,西北西,0.3,0,0
13093,臺中,2017/09/01,11:09:00,993.5,29.7,76,東北東,0.4,0,0
13094,臺中,2017/09/01,10:09:00,994.1,29.4,78,東,0.4,0,0
13095,臺中,2017/09/01,09:09:00,994.3,28.8,82,南南東,0.4,0,0
13096,臺中,2017/09/01,08:09:00,994.2,28.2,84,南,0.7,0,0
13097,臺中,2017/09/01,07:09:00,993.1,28,84,西南,0.4,0,0
13098,臺中,2017/09/01,06:09:00,993,27.7,84,南,0.3,0,0
13099,臺中,2017/09/01,05:09:00,993,27.9,82,南,0.7,0,-
13100,臺中,2017/09/01,04:09:00,992.7,28.3,78,西北,0.6,0,-
13101,臺中,2017/09/01,03:09:00,992.8,28.1,77,靜風,0.1,0,-
13102,臺中,2017/09/01,02:09:00,993.5,28.2,76,西南,1.1,0,-
13103,臺中,2017/09/01,01:09:00,994,28.5,79,南,0.5,0,-
13104,臺中,2017/09/01,00:09:00,993.4,27.1,84,南,2,0,-
13105,臺中,2017/08/31,23:08:00,994.5,28.8,82,南南西,0.3,0,-
13106,臺中,2017/08/31,22:08:00,994.8,29.2,78,南南西,0.8,0,-
13107,臺中,2017/08/31,21:08:00,994.9,29.6,73,西北,0.7,0,-
13108,臺中,2017/08/31,20:08:00,994.7,30,73,北北西,1.1,0,-
13109,臺中,2017/08/31,19:08:00,994,30,75,南,0.3,0,0
13110,臺中,2017/08/31,18:08:00,994.1,30.6,71,西南,0.9,0,0
13111,臺中,2017/08/31,17:08:00,993.9,30.6,73,西南,0.7,0,0
13112,臺中,2017/08/31,16:08:00,993.8,30.7,73,南,1.8,0,0
13113,臺中,2017/08/31,15:08:00,993.9,31.3,72,西,1,0,0
13114,臺中,2017/08/31,14:08:00,994.8,30.9,73,西南,1.5,0,0
13115,臺中,2017/08/31,13:08:00,995.3,30.8,75,西南,1.5,0,0
13116,臺中,2017/08/31,12:08:00,996.1,30.6,75,南南西,1.9,0,0
13117,臺中,2017/08/31,11:08:00,996.5,30.8,73,南南西,1.7,0,0
13118,臺中,2017/08/31,10:08:00,996.5,30.6,72,西南西,1.7,0,0
13119,臺中,2017/08/31,09:08:00,996.7,30,76,南,0.9,0,0
13120,臺中,2017/08/31,08:08:00,996.5,29.5,77,南,1.1,0,0
13121,臺中,2017/08/31,07:08:00,996,28.9,81,靜風,0.1,0,0
13122,臺中,2017/08/31,06:08:00,995.5,28.3,83,西南,0.3,0,0
13123,臺中,2017/08/31,05:08:00,995.5,28.4,81,南,0.5,0,-
13124,臺中,2017/08/31,04:08:00,995.4,28.5,81,東,0.4,0,-
13125,臺中,2017/08/31,03:08:00,995.5,28.7,80,東南,0.8,0,-
13126,臺中,2017/08/31,02:08:00,995.7,28.8,80,南南東,0.3,0,-
13127,臺中,2017/08/31,01:08:00,996,29.4,76,南南西,1.1,0,-
13128,臺中,2017/08/31,00:08:00,994.2,28.6,79,靜風,0.2,0,-
13129,臺中,2017/08/30,23:08:00,995.8,29.2,80,南南西,1.1,0,-
13130,臺中,2017/08/30,22:08:00,996.6,29.9,75,南南東,0.7,0,-
13131,臺中,2017/08/30,21:08:00,997,29.7,77,靜風,0.1,0,-
13132,臺中,2017/08/30,20:08:00,996.6,30.4,74,南南東,0.6,0,-
13133,臺中,2017/08/30,19:08:00,996.1,31.3,70,南南東,2.2,0,0
13134,臺中,2017/08/30,18:08:00,995.5,32.2,67,南,2.9,0,0
13135,臺中,2017/08/30,17:08:00,994.9,32.7,66,南,2.5,0,0.4
13136,臺中,2017/08/30,16:08:00,994.2,33.3,63,南,2.8,0,0.1
13137,臺中,2017/08/30,15:08:00,994,34.4,64,南,2,0,0.4
13138,臺中,2017/08/30,14:08:00,994,34,62,東,0.6,0,0.3
13139,臺中,2017/08/30,13:08:00,994.7,34,62,北,0.7,0,0.7
13140,臺中,2017/08/30,12:08:00,995.8,33.2,63,北北西,1.4,0,0.8
13141,臺中,2017/08/30,11:08:00,996.2,32.3,68,北北西,2.4,0,0.7
13142,臺中,2017/08/30,10:08:00,996.7,31.8,67,北,2.1,0,0.7
13143,臺中,2017/08/30,09:08:00,997.2,31.5,66,北,1.3,0,0.8
13144,臺中,2017/08/30,08:08:00,997.8,29.8,73,北北東,0.7,0,0.5
13145,臺中,2017/08/30,07:08:00,998,28.9,79,靜風,0.1,0,0
13146,臺中,2017/08/30,06:08:00,997.9,27.5,85,靜風,0.2,0,0
13147,臺中,2017/08/30,05:08:00,997.8,28.2,82,靜風,0.2,0,-
13148,臺中,2017/08/30,04:08:00,997.3,28.4,79,南,0.7,0,-
13149,臺中,2017/08/30,03:08:00,997.8,28.1,81,靜風,0.2,0,-
13150,臺中,2017/08/30,02:08:00,998.3,29,78,南南東,0.8,0,-
13151,臺中,2017/08/30,01:08:00,998.3,29.2,79,南,1.7,0,-
13152,臺中,2017/08/30,00:08:00,996,29.2,78,靜風,0,0,-
13153,臺中,2017/08/29,23:08:00,998.3,29.7,75,東南,0.4,0,-
13154,臺中,2017/08/29,22:08:00,998.6,29.7,74,東南東,0.5,0,-
13155,臺中,2017/08/29,21:08:00,998.3,30.1,72,東南,0.6,0,-
13156,臺中,2017/08/29,20:08:00,997.5,31.3,70,南,1.6,0,-
13157,臺中,2017/08/29,19:08:00,996.8,31.4,71,南南西,0.8,0,0
13158,臺中,2017/08/29,18:08:00,996.5,32.2,67,北北西,1.3,0,0
13159,臺中,2017/08/29,17:08:00,996.1,33.1,65,西,2,0,1
13160,臺中,2017/08/29,16:08:00,995.9,33.6,61,南,1.9,0,0.8
13161,臺中,2017/08/29,15:08:00,996,34.4,60,西南,2.2,0,0.7
13162,臺中,2017/08/29,14:08:00,996.3,33.1,60,西北,2.2,0,0.7
13163,臺中,2017/08/29,13:08:00,996.9,33.5,60,西,1.1,0,0.7
13164,臺中,2017/08/29,12:08:00,997.8,32.6,64,北,1.7,0,0.8
13165,臺中,2017/08/29,11:08:00,998.8,32.8,68,北北西,2,0,0.8
13166,臺中,2017/08/29,10:08:00,999.4,31.6,67,北,2,0,0.8
13167,臺中,2017/08/29,09:08:00,999.8,31,66,風向不定,0.9,0,0.6
13168,臺中,2017/08/29,08:08:00,"1,000",28.7,80,東,0.7,0,0.5
13169,臺中,2017/08/29,07:08:00,"1,000.1",27.6,86,南南東,0.4,0,0
13170,臺中,2017/08/29,06:08:00,999.8,27.3,88,南南東,0.7,0,0
13171,臺中,2017/08/29,05:08:00,999.3,27.5,87,南,1.2,0,-
13172,臺中,2017/08/29,04:08:00,999.2,27.4,89,南,0.9,0,-
13173,臺中,2017/08/29,03:08:00,999.3,27.7,89,南,1.7,0,-
13174,臺中,2017/08/29,02:08:00,999.6,27.6,91,南,1,0,-
13175,臺中,2017/08/29,01:08:00,999.9,27.7,91,南南西,1.1,0,-
13176,臺中,2017/08/29,00:08:00,998.5,29.6,78,南,1.6,0,-
13177,臺中,2017/08/28,23:08:00,"1,000.7",28.7,86,南,1.7,0,-
13178,臺中,2017/08/28,22:08:00,"1,000.8",29,84,靜風,0,0,-
13179,臺中,2017/08/28,21:08:00,"1,000.7",29.2,82,西北,0.7,0,-
13180,臺中,2017/08/28,20:08:00,"1,000.5",29.2,82,北,0.7,0,-
13181,臺中,2017/08/28,19:08:00,"1,000.1",29.3,81,北,2,0,0
13182,臺中,2017/08/28,18:08:00,999.5,29.6,77,北,3,0,0
13183,臺中,2017/08/28,17:08:00,998.7,30.4,75,北北西,2.2,0,0.6
13184,臺中,2017/08/28,16:08:00,998.9,31.3,71,北,3.1,0,0.7
13185,臺中,2017/08/28,15:08:00,998.6,32.3,69,北北西,3.4,0,1
13186,臺中,2017/08/28,14:08:00,998.9,32.3,67,北北西,3.5,0,1
13187,臺中,2017/08/28,13:08:00,999.5,32.6,71,北北西,3,0,1
13188,臺中,2017/08/28,12:08:00,"1,000",33.2,61,西北,2.7,0,0.8
13189,臺中,2017/08/28,11:08:00,"1,000.7",32.9,63,北,1.4,0,1
13190,臺中,2017/08/28,10:08:00,"1,001.2",31.9,63,東北,1.9,0,1
13191,臺中,2017/08/28,09:08:00,"1,001.8",30.1,72,北,1.7,0,1
13192,臺中,2017/08/28,08:08:00,"1,002",28.1,81,東,0.5,0,0.9
13193,臺中,2017/08/28,07:08:00,"1,002.5",25.4,89,靜風,0,0,0.9
13194,臺中,2017/08/28,06:08:00,"1,002.5",23.9,94,東,0.3,0,0
13195,臺中,2017/08/28,05:08:00,"1,002.5",23.9,94,東南,0.7,0,-
13196,臺中,2017/08/28,04:08:00,"1,002.5",24.2,95,東南,0.6,0,-
13197,臺中,2017/08/28,03:08:00,"1,002.5",24.2,94,靜風,0.2,0,-
13198,臺中,2017/08/28,02:08:00,"1,003.1",24.1,94,靜風,0,0,-
13199,臺中,2017/08/28,01:08:00,"1,003.7",24.3,95,靜風,0.2,0,-
13200,臺中,2017/08/28,00:08:00,"1,000.2",27.8,92,南南西,1.4,1,-
13201,臺中,2017/08/27,23:08:00,"1,004.5",24.9,95,南,1.4,0,-
13202,臺中,2017/08/27,22:08:00,"1,004",24.5,96,東南,0.4,0,-
13203,臺中,2017/08/27,21:08:00,"1,004",24.6,96,東南,0.6,0,-
13204,臺中,2017/08/27,20:08:00,"1,004",25,94,南,0.8,3,-
13205,臺中,2017/08/27,19:08:00,"1,003.6",25.3,90,南南東,1.6,1,0
13206,臺中,2017/08/27,18:08:00,"1,002.5",29,79,北,1.5,0,0
13207,臺中,2017/08/27,17:08:00,"1,001.5",29.6,75,北北東,1.7,0,0
13208,臺中,2017/08/27,16:08:00,"1,001.2",30,73,北北西,2.5,0,0.4
13209,臺中,2017/08/27,15:08:00,"1,000.2",31.8,71,北,2.9,0,0.9
13210,臺中,2017/08/27,14:08:00,"1,000.3",31.7,70,北北西,3.8,0,0.9
13211,臺中,2017/08/27,13:08:00,"1,000.8",32.8,69,西北,2.4,0,0.7
13212,臺中,2017/08/27,12:08:00,"1,000.9",33.4,65,北,2.7,0,0.7
13213,臺中,2017/08/27,11:08:00,"1,001.4",32.5,65,北北東,1.6,0,0.5
13214,臺中,2017/08/27,10:08:00,"1,002.5",31.3,69,南,1,0,0.6
13215,臺中,2017/08/27,09:08:00,"1,002.6",30.4,77,西北西,0.6,0,0.3
13216,臺中,2017/08/27,08:08:00,"1,002.4",29.1,80,南,0.4,0,0.7
13217,臺中,2017/08/27,07:08:00,"1,001.5",27.6,85,東,0.3,0,0.1
13218,臺中,2017/08/27,06:08:00,"1,001.1",26.6,90,靜風,0.1,0,0
13219,臺中,2017/08/27,05:08:00,"1,000.3",26.9,89,靜風,0,0,-
13220,臺中,2017/08/27,04:08:00,999.8,27,89,東南東,0.6,0,-
13221,臺中,2017/08/27,03:08:00,999.5,27,90,靜風,0.1,0,-
13222,臺中,2017/08/27,02:08:00,999.3,27,89,東南,0.4,0,-
13223,臺中,2017/08/27,01:08:00,999.2,28,85,南南西,0.3,0,-
13224,臺中,2017/08/27,00:08:00,"1,004.4",24.7,95,東南,1.4,0,-
13225,臺中,2017/08/26,23:08:00,999.8,28.4,84,南,1.1,0,-
13226,臺中,2017/08/26,22:08:00,999.6,28.5,84,南南西,1.5,0,-
13227,臺中,2017/08/26,21:08:00,999,28.9,82,南南西,1.8,0,-
13228,臺中,2017/08/26,20:08:00,998.2,29.4,80,北,0.3,0,-
13229,臺中,2017/08/26,19:08:00,997.5,30.2,76,北北西,1.3,0,0
13230,臺中,2017/08/26,18:08:00,997.5,30.4,74,北北西,0.8,0,0
13231,臺中,2017/08/26,17:08:00,996.9,31.1,71,北,1.6,0,0.3
13232,臺中,2017/08/26,16:08:00,997.2,32.2,69,北,2.1,0,0.4
13233,臺中,2017/08/26,15:08:00,996.9,32.5,71,西北,1.8,0,0.6
13234,臺中,2017/08/26,14:08:00,997,33.4,70,北,2,0,0.6
13235,臺中,2017/08/26,13:08:00,997.4,32.7,69,西北西,2.1,0,0.3
13236,臺中,2017/08/26,12:08:00,997.8,32.9,63,西北西,0.6,0,0.8
13237,臺中,2017/08/26,11:08:00,998,32.9,64,風向不定,0.3,0,1
13238,臺中,2017/08/26,10:08:00,998.7,31,72,東,0.7,0,0.9
